id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
6318,M,47,working,industry,not commuting,Ho,-563383,-1.20153e+06,6016
6319,F,67,retired,undef,not commuting,Ho,-565642,-1.20212e+06,3412
6320,F,41,working,construction,not commuting,Ho,-565331,-1.20165e+06,2769
6321,M,11,student,undef,not commuting,Ho,-565331,-1.20165e+06,2769
6322,F,11,student,undef,not commuting,Ho,-565331,-1.20165e+06,2769
6323,M,52,working,industry,not commuting,Ho,-565331,-1.20165e+06,2769
6324,M,62,retired,undef,not commuting,Ho,-564891,-1.20162e+06,3929
6325,F,59,retired,undef,not commuting,Ho,-564891,-1.20162e+06,3929
6326,M,64,retired,undef,not commuting,Ho,-564565,-1.20184e+06,4832
6327,F,63,retired,undef,not commuting,Ho,-564565,-1.20184e+06,4832
6328,F,85,retired,undef,not commuting,Ho,-564565,-1.20184e+06,4832
6329,M,56,working,education,not commuting,Ho,-563613,-1.2018e+06,5506
6330,F,52,working,health,not commuting,Ho,-563613,-1.2018e+06,5506
6331,F,29,working,industry,not commuting,Ho,-563613,-1.2018e+06,5506
6332,F,22,at home,undef,not commuting,Ho,-563613,-1.2018e+06,5506
6333,M,34,at home,undef,not commuting,Ho,-563613,-1.2018e+06,5506
6334,M,58,retired,undef,not commuting,Ho,-564437,-1.20184e+06,1201
6335,F,56,working,health,not commuting,Ho,-564437,-1.20184e+06,1201
6336,F,49,working,education,not commuting,Ho,-563957,-1.20358e+06,5047
6337,M,58,working,industry,not commuting,Ho,-563957,-1.20358e+06,5047
6338,M,58,retired,undef,not commuting,Ho,-564913,-1.20156e+06,3856
6339,F,56,retired,undef,not commuting,Ho,-564913,-1.20156e+06,3856
6340,F,75,retired,undef,not commuting,Ho,-564913,-1.20156e+06,3829
6341,F,84,retired,undef,not commuting,Ho,-564545,-1.20194e+06,552
6342,M,52,working,eatinghousing,not commuting,Ho,-565245,-1.20193e+06,2172
6343,M,39,working,banks,not commuting,Ho,-564867,-1.20168e+06,3962
6344,M,16,student,undef,not commuting,Ho,-563513,-1.20181e+06,10483
6345,M,41,working,tradeandmoto,not commuting,Ho,-563513,-1.20181e+06,10483
6346,F,36,working,industry,45 to 60 mins,Ho,-563513,-1.20181e+06,10483
6347,F,17,working,industry,15 to 30 min,Ho,-563513,-1.20181e+06,10483
6348,M,10,student,undef,not commuting,Ho,-563513,-1.20181e+06,10483
6349,M,74,retired,undef,not commuting,Ho,-564389,-1.20249e+06,7202
6350,M,38,working,eatinghousing,not commuting,Ho,-564389,-1.20249e+06,7202
6351,M,36,working,transportation,not commuting,Ho,-563414,-1.20148e+06,6143
6352,F,48,at home,undef,not commuting,Ho,-563989,-1.20223e+06,10017
6353,M,52,working,eatinghousing,not commuting,Ho,-563989,-1.20223e+06,10017
6354,F,23,student,undef,not commuting,Ho,-563989,-1.20223e+06,10017
6355,M,37,working,adminetc,30 to 45 mins,Ho,-564457,-1.2023e+06,7300
6356,F,66,retired,undef,not commuting,Ho,-564457,-1.2023e+06,7300
6357,M,66,retired,undef,not commuting,Ho,-564457,-1.2023e+06,7300
6358,F,86,retired,undef,not commuting,Ho,-563667,-1.20164e+06,6525
6359,F,15,student,undef,30 to 45 mins,Ho,-565331,-1.20165e+06,2760
6360,M,56,retired,undef,not commuting,Ho,-565331,-1.20165e+06,2760
6361,F,44,working,industry,not commuting,Ho,-565486,-1.2019e+06,2463
6362,F,65,retired,undef,not commuting,Ho,-565367,-1.20203e+06,3634
6363,F,66,working,publicsector,not commuting,Ho,-563365,-1.20146e+06,6232
6364,M,59,working,tradeandmoto,not commuting,Ho,-564474,-1.20131e+06,10568
6365,M,52,working,industry,not commuting,Ho,-563773,-1.20273e+06,8493
6366,F,75,retired,undef,not commuting,Ho,-563472,-1.20175e+06,5638
6367,M,73,retired,undef,not commuting,Ho,-563472,-1.20175e+06,5638
6368,F,58,retired,undef,not commuting,Ho,-564218,-1.20202e+06,2035
6369,F,40,working,adminetc,not commuting,Ho,-563616,-1.20226e+06,7639
6370,M,16,student,undef,not commuting,Ho,-563616,-1.20226e+06,7639
6371,F,75,retired,undef,not commuting,Ho,-564989,-1.20166e+06,3771
6372,M,74,retired,undef,not commuting,Ho,-564989,-1.20166e+06,3771
6373,M,46,at home,undef,not commuting,Ho,-564989,-1.20166e+06,3771
6374,F,50,working,banks,not commuting,Ho,-565507,-1.20209e+06,3475
6375,M,53,working,health,not commuting,Ho,-565507,-1.20209e+06,3475
6376,F,81,retired,undef,not commuting,Ho,-564173,-1.20307e+06,4602
6377,F,60,retired,undef,not commuting,Ho,-564854,-1.20183e+06,4164
6378,M,72,retired,undef,not commuting,Ho,-564428,-1.20226e+06,601
6379,F,69,retired,undef,not commuting,Ho,-564428,-1.20226e+06,601
6380,M,25,working,transportation,not commuting,Ho,-564243,-1.20217e+06,1246
6381,F,50,at home,undef,not commuting,Ho,-564243,-1.20217e+06,1246
6382,M,53,working,construction,not commuting,Ho,-564243,-1.20217e+06,1246
6383,M,28,working,tradeandmoto,60 to 90 mins,Ho,-564488,-1.20247e+06,7396
6384,M,42,working,education,not commuting,Ho,-563915,-1.2027e+06,9694
6385,M,63,retired,undef,not commuting,Ho,-564461,-1.20286e+06,5373
6386,M,74,retired,undef,not commuting,Ho,-563720,-1.20166e+06,6410
6387,F,67,retired,undef,not commuting,Ho,-563720,-1.20166e+06,6410
6388,M,48,working,industry,not commuting,Ho,-564039,-1.20275e+06,2960
6389,F,22,student,undef,not commuting,Ho,-563741,-1.20263e+06,8374
6390,F,18,working,construction,not commuting,Ho,-563741,-1.20263e+06,8374
6391,M,43,working,banks,45 to 60 mins,Ho,-563741,-1.20263e+06,8374
6392,M,34,working,construction,not commuting,Ho,-565536,-1.20167e+06,6830
6393,F,36,working,eatinghousing,not commuting,Ho,-565536,-1.20167e+06,6830
6394,M,2,at home,undef,not commuting,Ho,-565536,-1.20167e+06,6830
6395,F,74,retired,undef,not commuting,Ho,-563665,-1.20195e+06,6351
6396,F,34,at home,undef,not commuting,Ho,-563521,-1.20176e+06,5626
6397,F,47,working,tradeandmoto,not commuting,Ho,-563863,-1.20204e+06,899
6398,F,21,student,undef,not commuting,Ho,-563863,-1.20204e+06,899
6399,M,49,working,eatinghousing,not commuting,Ho,-563863,-1.20204e+06,899
6400,M,29,working,transportation,not commuting,Ho,-563863,-1.20204e+06,899
6401,M,46,working,adminetc,not commuting,Ho,-563696,-1.20232e+06,7566
6402,F,10,student,undef,not commuting,Ho,-563696,-1.20232e+06,7566
6403,F,67,retired,undef,not commuting,Ho,-563773,-1.20301e+06,9353
6404,M,46,at home,undef,not commuting,Ho,-564584,-1.20153e+06,10521
6405,F,37,working,transportation,not commuting,Ho,-564584,-1.20153e+06,10521
6406,F,16,student,undef,30 to 45 mins,Ho,-564584,-1.20153e+06,10521
6407,M,28,working,tradeandmoto,not commuting,Ho,-564511,-1.20229e+06,10139
6408,M,41,working,industry,not commuting,Ho,-563697,-1.20248e+06,7798
6409,F,70,retired,undef,not commuting,Ho,-563697,-1.20248e+06,7798
6410,M,44,at home,undef,not commuting,Ho,-564412,-1.20231e+06,556
6411,F,43,working,industry,not commuting,Ho,-564412,-1.20231e+06,556
6412,F,58,retired,undef,not commuting,Ho,-565303,-1.20162e+06,2734
6413,M,62,retired,undef,not commuting,Ho,-565303,-1.20162e+06,2734
6414,F,28,working,publicsector,not commuting,Ho,-565303,-1.20162e+06,2734
6415,M,36,at home,undef,not commuting,Ho,-565303,-1.20162e+06,2734
6416,F,76,retired,undef,not commuting,Ho,-565292,-1.20177e+06,2855
6417,M,56,retired,undef,not commuting,Ho,-564151,-1.20271e+06,106
6418,F,58,retired,undef,not commuting,Ho,-564151,-1.20271e+06,106
6419,F,59,working,industry,not commuting,Ho,-564317,-1.20314e+06,5227
6420,M,62,retired,undef,not commuting,Ho,-564317,-1.20314e+06,5227
6421,F,36,working,transportation,not commuting,Ho,-564317,-1.20314e+06,5227
6422,M,33,working,industry,not commuting,Ho,-563425,-1.20167e+06,5839
6423,F,31,working,adminetc,not commuting,Ho,-563425,-1.20167e+06,5839
6424,F,11,student,undef,not commuting,Ho,-563425,-1.20167e+06,5839
6425,M,27,at home,undef,not commuting,Ho,-563943,-1.20262e+06,9784
6426,M,48,working,industry,not commuting,Ho,-563943,-1.20262e+06,9784
6427,F,21,at home,undef,not commuting,Ho,-563943,-1.20262e+06,9784
6428,F,46,working,education,not commuting,Ho,-563943,-1.20262e+06,9784
6429,M,26,working,health,not commuting,Ho,-563661,-1.20221e+06,7432
6430,F,63,retired,undef,not commuting,Ho,-563720,-1.20166e+06,6446
6431,M,30,working,health,not commuting,Ho,-563720,-1.20166e+06,6446
6432,M,59,retired,undef,not commuting,Ho,-564288,-1.20326e+06,8142
6433,F,37,working,adminetc,more than 90 mins,Ho,-564153,-1.20186e+06,1804
6434,F,8,student,undef,not commuting,Ho,-564153,-1.20186e+06,1804
6435,F,18,student,undef,not commuting,Ho,-564153,-1.20186e+06,1804
6436,M,17,student,undef,60 to 90 mins,Ho,-564394,-1.20217e+06,1448
6437,F,75,retired,undef,not commuting,Ho,-564394,-1.20217e+06,1448
6438,M,65,retired,undef,not commuting,Ho,-564374,-1.20321e+06,5281
6439,F,58,working,industry,15 to 30 min,Ho,-564374,-1.20321e+06,5281
6440,F,78,retired,undef,not commuting,Ho,-563414,-1.20148e+06,6205
6441,F,26,working,adminetc,not commuting,Ho,-564410,-1.20182e+06,2110
6442,M,49,working,construction,not commuting,Ho,-564410,-1.20182e+06,2110
6443,F,49,working,tradeandmoto,not commuting,Ho,-564410,-1.20182e+06,2110
6444,F,55,working,industry,not commuting,Ho,-564174,-1.20195e+06,1539
6445,M,61,retired,undef,not commuting,Ho,-564174,-1.20195e+06,1539
6446,M,51,at home,undef,not commuting,Ho,-564636,-1.20262e+06,5424
6447,M,64,retired,undef,not commuting,Ho,-565568,-1.20162e+06,3157
6448,F,0,at home,undef,not commuting,Ho,-565568,-1.20162e+06,3157
6449,M,28,at home,undef,not commuting,Ho,-565568,-1.20162e+06,3157
6450,F,59,retired,undef,not commuting,Ho,-565568,-1.20162e+06,3157
6451,M,24,at home,undef,not commuting,Ho,-565823,-1.20216e+06,8240
6452,F,81,retired,undef,not commuting,Ho,-565578,-1.20216e+06,6859
6453,M,6,student,undef,not commuting,Ho,-564668,-1.20198e+06,313
6454,F,64,retired,undef,not commuting,Ho,-564668,-1.20198e+06,313
6455,F,35,working,construction,not commuting,Ho,-564668,-1.20198e+06,313
6456,M,65,retired,undef,not commuting,Ho,-564668,-1.20198e+06,313
6457,M,8,student,undef,not commuting,Ho,-564668,-1.20198e+06,313
6458,M,37,at home,undef,not commuting,Ho,-564668,-1.20198e+06,313
6459,F,63,retired,undef,not commuting,Ho,-563928,-1.20228e+06,679
6460,M,62,retired,undef,not commuting,Ho,-563928,-1.20228e+06,679
6461,M,51,at home,undef,not commuting,Ho,-563708,-1.20295e+06,9144
6462,F,1,at home,undef,not commuting,Ho,-563708,-1.20295e+06,9144
6463,F,29,working,education,not commuting,Ho,-563708,-1.20295e+06,9144
6464,M,16,working,industry,not commuting,Ho,-563708,-1.20295e+06,9144
6465,F,39,at home,undef,not commuting,Ho,-563192,-1.20167e+06,2069
6466,M,67,retired,undef,not commuting,Ho,-564239,-1.20311e+06,4735
6467,F,64,retired,undef,not commuting,Ho,-564239,-1.20311e+06,4735
6468,F,66,retired,undef,not commuting,Ho,-563661,-1.20221e+06,7463
6469,M,66,retired,undef,not commuting,Ho,-563661,-1.20221e+06,7463
6470,F,36,working,industry,not commuting,Ho,-563751,-1.20307e+06,9276
6471,F,16,student,undef,not commuting,Ho,-563751,-1.20307e+06,9276
6472,M,38,at home,undef,not commuting,Ho,-563751,-1.20307e+06,9276
6473,M,40,working,transportation,15 to 30 min,Ho,-563613,-1.2018e+06,5542
6474,M,15,student,undef,not commuting,Ho,-563613,-1.2018e+06,5542
6475,F,38,at home,undef,not commuting,Ho,-563613,-1.2018e+06,5542
6476,F,18,student,undef,not commuting,Ho,-563613,-1.2018e+06,5542
6477,M,67,retired,undef,not commuting,Ho,-564301,-1.20224e+06,837
6478,F,63,retired,undef,not commuting,Ho,-564301,-1.20224e+06,837
6479,F,72,retired,undef,not commuting,Ho,-565400,-1.20168e+06,2555
6480,F,46,at home,undef,not commuting,Ho,-564404,-1.20125e+06,10697
6481,F,12,student,undef,not commuting,Ho,-564404,-1.20125e+06,10697
6482,F,19,working,industry,not commuting,Ho,-564404,-1.20125e+06,10697
6483,M,52,working,industry,not commuting,Ho,-564404,-1.20125e+06,10697
6484,M,58,retired,undef,not commuting,Ho,-564540,-1.20236e+06,5388
6485,F,56,retired,undef,not commuting,Ho,-564540,-1.20236e+06,5388
6486,F,35,working,publicsector,not commuting,Ho,-564913,-1.20156e+06,3859
6487,F,15,student,undef,not commuting,Ho,-564913,-1.20156e+06,3859
6488,M,54,working,adminetc,not commuting,Ho,-564059,-1.20296e+06,409
6489,F,61,retired,undef,not commuting,Ho,-565578,-1.20216e+06,6851
6490,F,18,student,undef,not commuting,Ho,-563414,-1.20148e+06,6183
6491,F,42,working,health,not commuting,Ho,-563414,-1.20148e+06,6183
6492,M,44,working,adminetc,not commuting,Ho,-563414,-1.20148e+06,6183
6493,M,15,student,undef,not commuting,Ho,-563414,-1.20148e+06,6183
6494,F,88,retired,undef,not commuting,Ho,-565738,-1.20179e+06,3219
6495,F,53,working,publicsector,not commuting,Ho,-564459,-1.20216e+06,620
6496,F,35,working,publicsector,not commuting,Ho,-564459,-1.20216e+06,620
6497,F,17,student,undef,not commuting,Ho,-564459,-1.20216e+06,620
6498,M,59,working,industry,not commuting,Ho,-564459,-1.20216e+06,620
6499,M,28,working,industry,not commuting,Ho,-563644,-1.20265e+06,8852
6500,M,49,working,banks,15 to 30 min,Ho,-563644,-1.20265e+06,8852
6501,F,50,working,tradeandmoto,not commuting,Ho,-563644,-1.20265e+06,8852
6502,F,49,working,construction,30 to 45 mins,Ho,-564350,-1.20236e+06,9929
6503,M,64,retired,undef,not commuting,Ho,-563720,-1.20166e+06,6463
6504,F,62,retired,undef,not commuting,Ho,-563720,-1.20166e+06,6463
6505,F,78,retired,undef,not commuting,Ho,-564420,-1.20257e+06,216
6506,M,24,working,industry,not commuting,Ho,-565693,-1.20159e+06,6835
6507,F,52,working,tradeandmoto,not commuting,Ho,-565675,-1.20166e+06,3183
6508,F,23,student,undef,30 to 45 mins,Ho,-565675,-1.20166e+06,3183
6509,F,79,retired,undef,not commuting,Ho,-565675,-1.20166e+06,3183
6510,M,23,student,undef,not commuting,Ho,-564477,-1.2013e+06,10640
6511,F,50,working,education,not commuting,Ho,-564477,-1.2013e+06,10640
6512,F,26,at home,undef,not commuting,Ho,-564477,-1.2013e+06,10640
6513,M,57,retired,undef,not commuting,Ho,-564293,-1.20205e+06,1339
6514,F,66,retired,undef,not commuting,Ho,-563513,-1.20181e+06,10475
6515,F,50,working,tradeandmoto,not commuting,Ho,-564174,-1.2028e+06,127
6516,M,15,student,undef,not commuting,Ho,-564174,-1.2028e+06,127
6517,F,62,retired,undef,not commuting,Ho,-564818,-1.20172e+06,4459
6518,M,46,at home,undef,not commuting,Ho,-564358,-1.20175e+06,1048
6519,F,67,retired,undef,not commuting,Ho,-564358,-1.20175e+06,1048
6520,M,69,retired,undef,not commuting,Ho,-564358,-1.20175e+06,1048
6521,M,74,retired,undef,not commuting,Ho,-564358,-1.20175e+06,1048
6522,F,75,retired,undef,not commuting,Ho,-565745,-1.20169e+06,3198
6523,M,75,retired,undef,not commuting,Ho,-565745,-1.20169e+06,3198
6524,F,80,retired,undef,not commuting,Ho,-564422,-1.2024e+06,7354
6525,F,56,working,transportation,45 to 60 mins,Ho,-565111,-1.20165e+06,10189
6526,F,66,retired,undef,not commuting,Ho,-563613,-1.2018e+06,5527
6527,F,46,working,construction,not commuting,Ho,-563773,-1.20301e+06,9362
6528,M,24,student,undef,not commuting,Ho,-563773,-1.20301e+06,9362
6529,F,59,working,industry,not commuting,Ho,-564991,-1.2018e+06,4050
6530,F,78,retired,undef,not commuting,Ho,-565414,-1.20156e+06,3101
6531,M,80,retired,undef,not commuting,Ho,-565414,-1.20156e+06,3101
6532,F,25,working,industry,not commuting,Ho,-565548,-1.20197e+06,3021
6533,F,22,student,undef,not commuting,Ho,-565548,-1.20197e+06,3021
6534,F,46,working,education,not commuting,Ho,-565548,-1.20197e+06,3021
6535,M,26,working,adminetc,not commuting,Ho,-563943,-1.20262e+06,9800
6536,F,47,working,publicsector,not commuting,Ho,-563943,-1.20262e+06,9800
6537,M,53,at home,undef,not commuting,Ho,-563943,-1.20262e+06,9800
6538,M,55,retired,undef,not commuting,Ho,-564355,-1.2024e+06,625
6539,M,24,working,industry,not commuting,Ho,-564355,-1.2024e+06,625
6540,F,48,at home,undef,not commuting,Ho,-564355,-1.2024e+06,625
6541,F,78,retired,undef,not commuting,Ho,-563653,-1.2025e+06,7960
6542,M,49,working,tradeandmoto,not commuting,Ho,-563653,-1.2025e+06,7960
6543,F,39,at home,undef,not commuting,Ho,-563680,-1.20285e+06,8807
6544,M,14,student,undef,not commuting,Ho,-563680,-1.20285e+06,8807
6545,M,36,at home,undef,not commuting,Ho,-563680,-1.20285e+06,8807
6546,F,35,working,eatinghousing,not commuting,Ho,-563826,-1.20274e+06,8585
6547,M,13,student,undef,not commuting,Ho,-563826,-1.20274e+06,8585
6548,M,7,student,undef,not commuting,Ho,-563826,-1.20274e+06,8585
6549,M,53,working,industry,not commuting,Ho,-563993,-1.20246e+06,10747
6550,F,45,working,industry,not commuting,Ho,-563993,-1.20246e+06,10747
6551,M,14,student,undef,not commuting,Ho,-563993,-1.20246e+06,10747
6552,F,70,retired,undef,not commuting,Ho,-565550,-1.20173e+06,2409
6553,M,75,retired,undef,not commuting,Ho,-565550,-1.20173e+06,2409
6554,F,53,working,industry,not commuting,Ho,-565729,-1.20204e+06,6678
6555,M,38,working,industry,not commuting,Ho,-565729,-1.20204e+06,6678
6556,F,33,working,industry,not commuting,Ho,-564389,-1.20249e+06,7195
6557,M,40,working,agriculture,not commuting,Ho,-564389,-1.20249e+06,7195
6558,F,12,student,undef,not commuting,Ho,-564389,-1.20249e+06,7195
6559,F,61,retired,undef,not commuting,Ho,-565823,-1.20216e+06,8246
6560,M,60,retired,undef,not commuting,Ho,-565823,-1.20216e+06,8246
6561,F,12,student,undef,not commuting,Ho,-563708,-1.20295e+06,9133
6562,F,35,at home,undef,not commuting,Ho,-563708,-1.20295e+06,9133
6563,M,16,student,undef,not commuting,Ho,-563708,-1.20295e+06,9133
6564,F,66,retired,undef,not commuting,Ho,-563425,-1.20167e+06,5791
6565,F,51,working,transportation,30 to 45 mins,Ho,-564424,-1.20189e+06,1145
6566,M,63,retired,undef,not commuting,Ho,-564424,-1.20189e+06,1145
6567,M,40,working,transportation,not commuting,Ho,-563336,-1.20152e+06,6138
6568,F,36,at home,undef,not commuting,Ho,-563336,-1.20152e+06,6138
6569,F,69,retired,undef,not commuting,Ho,-564636,-1.20262e+06,5406
6570,M,46,working,tradeandmoto,not commuting,Ho,-564636,-1.20262e+06,5406
6571,F,46,at home,undef,not commuting,Ho,-563659,-1.20235e+06,7689
6572,M,52,working,industry,not commuting,Ho,-563659,-1.20235e+06,7689
6573,M,25,working,industry,15 to 30 min,Ho,-565738,-1.20179e+06,3220
6574,F,41,working,tradeandmoto,not commuting,Ho,-564563,-1.20212e+06,285
6575,F,10,student,undef,not commuting,Ho,-564563,-1.20212e+06,285
6576,F,72,retired,undef,not commuting,Ho,-564066,-1.2023e+06,725
6577,F,53,at home,undef,not commuting,Ho,-564447,-1.203e+06,8948
6578,F,80,retired,undef,not commuting,Ho,-563472,-1.20175e+06,5648
6579,F,52,working,publicsector,not commuting,Ho,-564913,-1.20156e+06,3838
6580,F,27,at home,undef,not commuting,Ho,-563613,-1.2018e+06,5533
6581,M,26,working,transportation,not commuting,Ho,-563613,-1.2018e+06,5533
6582,M,59,retired,undef,not commuting,Ho,-565270,-1.20172e+06,2514
6583,F,57,retired,undef,not commuting,Ho,-565270,-1.20172e+06,2514
6584,F,28,working,industry,not commuting,Ho,-565270,-1.20172e+06,2514
6585,M,51,working,industry,not commuting,Ho,-563712,-1.2029e+06,9115
6586,F,55,retired,undef,not commuting,Ho,-564341,-1.20204e+06,1215
6587,M,53,working,adminetc,not commuting,Ho,-565486,-1.2019e+06,2462
6588,F,35,working,banks,not commuting,Ho,-564320,-1.2021e+06,1195
6589,F,63,retired,undef,not commuting,Ho,-563764,-1.20269e+06,8408
6590,M,38,working,tradeandmoto,not commuting,Ho,-564288,-1.20326e+06,8149
6591,F,28,at home,undef,not commuting,Ho,-564864,-1.20137e+06,1920
6592,M,28,working,tradeandmoto,not commuting,Ho,-564738,-1.20164e+06,335
6593,M,83,retired,undef,not commuting,Ho,-565203,-1.2016e+06,4708
6594,F,62,retired,undef,not commuting,Ho,-563826,-1.20274e+06,8557
6595,M,64,retired,undef,not commuting,Ho,-563826,-1.20274e+06,8557
6596,M,26,at home,undef,not commuting,Ho,-563971,-1.20262e+06,10835
6597,F,28,working,industry,not commuting,Ho,-563971,-1.20262e+06,10835
6598,M,3,at home,undef,not commuting,Ho,-563971,-1.20262e+06,10835
6599,F,40,working,industry,45 to 60 mins,Ho,-564457,-1.2023e+06,7269
6600,F,12,student,undef,not commuting,Ho,-564457,-1.2023e+06,7269
6601,F,10,student,undef,not commuting,Ho,-564457,-1.2023e+06,7269
6602,M,42,working,industry,not commuting,Ho,-564457,-1.2023e+06,7269
6603,M,22,student,undef,30 to 45 mins,Ho,-563414,-1.20148e+06,6197
6604,M,12,student,undef,not commuting,Ho,-563414,-1.20148e+06,6197
6605,F,41,working,tradeandmoto,not commuting,Ho,-563414,-1.20148e+06,6197
6606,M,21,student,undef,not commuting,Ho,-563414,-1.20148e+06,6197
6607,F,59,retired,undef,not commuting,Ho,-563477,-1.20168e+06,5739
