id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
14184,M,56,working,industry,not commuting,Ho,-563700,-1.20264e+06,8288
14185,F,52,working,adminetc,not commuting,Ho,-563700,-1.20264e+06,8288
14186,F,30,working,industry,not commuting,Ho,-564891,-1.20162e+06,3877
14187,M,61,retired,undef,not commuting,Ho,-564891,-1.20162e+06,3877
14188,M,50,working,health,less than 15min,Ho,-563844,-1.20221e+06,1158
14189,F,24,student,undef,not commuting,Ho,-563844,-1.20221e+06,1158
14190,F,49,working,construction,not commuting,Ho,-563844,-1.20221e+06,1158
14191,M,27,working,adminetc,not commuting,Ho,-563844,-1.20221e+06,1158
14192,M,1,at home,undef,not commuting,Ho,-565326,-1.20183e+06,3517
14193,M,25,working,industry,not commuting,Ho,-565326,-1.20183e+06,3517
14194,M,55,working,construction,not commuting,Ho,-564966,-1.20188e+06,4222
14195,F,54,working,health,not commuting,Ho,-564966,-1.20188e+06,4222
14196,M,64,retired,undef,not commuting,Ho,-563901,-1.20264e+06,9626
14197,F,52,working,transportation,not commuting,Ho,-563901,-1.20264e+06,9626
14198,F,5,at home,undef,not commuting,Ho,-565270,-1.2015e+06,3051
14199,F,6,student,undef,not commuting,Ho,-565270,-1.2015e+06,3051
14200,M,39,at home,undef,not commuting,Ho,-565270,-1.2015e+06,3051
14201,F,31,working,transportation,not commuting,Ho,-565270,-1.2015e+06,3051
14202,M,86,working,transportation,not commuting,Ho,-563697,-1.20248e+06,7784
14203,F,79,retired,undef,not commuting,Ho,-563697,-1.20248e+06,7784
14204,F,20,student,undef,not commuting,Ho,-565619,-1.20209e+06,3383
14205,M,50,working,adminetc,not commuting,Ho,-565619,-1.20209e+06,3383
14206,F,17,student,undef,60 to 90 mins,Ho,-563720,-1.20166e+06,6463
14207,F,42,at home,undef,not commuting,Ho,-563720,-1.20166e+06,6463
14208,M,45,working,construction,not commuting,Ho,-563720,-1.20166e+06,6463
14209,F,12,student,undef,not commuting,Ho,-563720,-1.20166e+06,6463
14210,F,54,working,publicsector,not commuting,Ho,-563861,-1.20261e+06,9834
14211,M,36,working,transportation,not commuting,Ho,-563365,-1.20146e+06,6277
14212,M,22,student,undef,not commuting,Ho,-564791,-1.20187e+06,4340
14213,M,31,working,health,not commuting,Ho,-564791,-1.20187e+06,4340
14214,M,52,working,industry,not commuting,Ho,-564217,-1.20252e+06,427
14215,M,75,retired,undef,not commuting,Ho,-565581,-1.20166e+06,2332
14216,F,69,retired,undef,not commuting,Ho,-565581,-1.20166e+06,2332
14217,M,47,working,banks,not commuting,Ho,-564818,-1.20172e+06,4442
14218,M,73,retired,undef,not commuting,Ho,-564818,-1.20172e+06,4442
14219,F,44,working,education,not commuting,Ho,-563811,-1.20256e+06,9740
14220,F,14,student,undef,not commuting,Ho,-563811,-1.20256e+06,9740
14221,M,58,working,tradeandmoto,not commuting,Ho,-563811,-1.20256e+06,9740
14222,M,22,working,industry,15 to 30 min,Ho,-563811,-1.20256e+06,9740
14223,F,6,student,undef,not commuting,Ho,-563192,-1.20167e+06,2071
14224,F,33,at home,undef,not commuting,Ho,-563192,-1.20167e+06,2071
14225,F,13,student,undef,not commuting,Ho,-563192,-1.20167e+06,2071
14226,M,15,working,eatinghousing,not commuting,Ho,-563681,-1.20225e+06,7518
14227,M,18,working,industry,not commuting,Ho,-563681,-1.20225e+06,7518
14228,F,49,working,tradeandmoto,not commuting,Ho,-563681,-1.20225e+06,7518
14229,F,68,retired,undef,not commuting,Ho,-565688,-1.20215e+06,8985
14230,M,75,retired,undef,not commuting,Ho,-565688,-1.20215e+06,8985
14231,M,78,retired,undef,not commuting,Ho,-564389,-1.20249e+06,7219
14232,F,67,retired,undef,not commuting,Ho,-564991,-1.2018e+06,4042
14233,F,58,retired,undef,not commuting,Ho,-565543,-1.20215e+06,6865
14234,M,70,retired,undef,not commuting,Ho,-563751,-1.20307e+06,9294
14235,F,71,retired,undef,not commuting,Ho,-563751,-1.20307e+06,9294
14236,M,57,working,industry,not commuting,Ho,-564276,-1.20208e+06,1536
14237,F,56,retired,undef,not commuting,Ho,-564276,-1.20208e+06,1536
14238,M,27,working,transportation,not commuting,Ho,-565646,-1.20203e+06,3320
14239,M,33,working,industry,not commuting,Ho,-564917,-1.20184e+06,4170
14240,F,49,working,industry,60 to 90 mins,Ho,-563708,-1.20295e+06,9134
14241,F,27,at home,undef,not commuting,Ho,-563708,-1.20295e+06,9134
14242,M,49,working,industry,not commuting,Ho,-563708,-1.20295e+06,9134
14243,M,66,retired,undef,not commuting,Ho,-563724,-1.20196e+06,6626
14244,F,65,retired,undef,not commuting,Ho,-563724,-1.20196e+06,6626
14245,M,80,retired,undef,not commuting,Ho,-564511,-1.20229e+06,10131
14246,F,72,retired,undef,not commuting,Ho,-564511,-1.20229e+06,10131
14247,M,82,retired,undef,not commuting,Ho,-563943,-1.20262e+06,9793
14248,F,41,at home,undef,not commuting,Ho,-563472,-1.20175e+06,5689
14249,M,24,student,undef,less than 15min,Ho,-564694,-1.20265e+06,6978
14250,F,47,working,industry,not commuting,Ho,-564694,-1.20265e+06,6978
14251,F,68,retired,undef,not commuting,Ho,-564276,-1.20208e+06,1525
14252,M,52,working,industry,not commuting,Ho,-564929,-1.2017e+06,4099
14253,F,23,student,undef,not commuting,Ho,-564929,-1.2017e+06,4099
14254,F,0,at home,undef,not commuting,Ho,-564929,-1.2017e+06,4099
14255,F,45,at home,undef,not commuting,Ho,-564929,-1.2017e+06,4099
14256,M,35,working,construction,less than 15min,Ho,-565233,-1.20161e+06,2778
14257,F,23,student,undef,not commuting,Ho,-565233,-1.20161e+06,2778
14258,M,0,at home,undef,not commuting,Ho,-563963,-1.20188e+06,1043
14259,M,49,at home,undef,not commuting,Ho,-563963,-1.20188e+06,1043
14260,F,13,student,undef,not commuting,Ho,-563963,-1.20188e+06,1043
14261,M,24,at home,undef,not commuting,Ho,-563963,-1.20188e+06,1043
14262,F,39,working,transportation,not commuting,Ho,-563963,-1.20188e+06,1043
14263,F,10,student,undef,not commuting,Ho,-564322,-1.20218e+06,588
14264,F,18,working,tradeandmoto,not commuting,Ho,-564322,-1.20218e+06,588
14265,F,39,at home,undef,not commuting,Ho,-564322,-1.20218e+06,588
14266,M,42,working,tradeandmoto,not commuting,Ho,-564322,-1.20218e+06,588
14267,M,42,at home,undef,not commuting,Ho,-564317,-1.20314e+06,5217
14268,M,24,at home,undef,not commuting,Ho,-563696,-1.20232e+06,7582
14269,M,50,working,health,not commuting,Ho,-563696,-1.20232e+06,7582
14270,F,46,at home,undef,not commuting,Ho,-563696,-1.20232e+06,7582
14271,F,27,working,education,not commuting,Ho,-564422,-1.2024e+06,7357
14272,M,65,retired,undef,not commuting,Ho,-564738,-1.20164e+06,337
14273,F,61,retired,undef,not commuting,Ho,-564738,-1.20164e+06,337
14274,M,47,working,eatinghousing,not commuting,Ho,-563796,-1.20251e+06,10079
14275,F,51,working,tradeandmoto,not commuting,Ho,-563796,-1.20251e+06,10079
14276,F,4,at home,undef,not commuting,Ho,-564003,-1.20256e+06,260
14277,M,32,working,adminetc,not commuting,Ho,-564003,-1.20256e+06,260
14278,F,26,working,transportation,not commuting,Ho,-564003,-1.20256e+06,260
14279,F,78,retired,undef,not commuting,Ho,-563825,-1.20301e+06,5161
14280,F,23,student,undef,not commuting,Ho,-563665,-1.20195e+06,6394
14281,F,62,retired,undef,not commuting,Ho,-563665,-1.20195e+06,6394
14282,F,91,retired,undef,not commuting,Ho,-564284,-1.20204e+06,1499
14283,M,22,working,adminetc,not commuting,Ho,-563948,-1.20339e+06,286
14284,F,45,working,tradeandmoto,not commuting,Ho,-563948,-1.20339e+06,286
14285,M,43,working,health,not commuting,Ho,-563614,-1.20255e+06,8075
14286,F,67,retired,undef,not commuting,Ho,-563472,-1.20175e+06,5702
14287,M,5,at home,undef,not commuting,Ho,-564069,-1.20248e+06,10797
14288,M,37,working,education,not commuting,Ho,-564069,-1.20248e+06,10797
14289,F,37,working,banks,not commuting,Ho,-564069,-1.20248e+06,10797
14290,F,65,retired,undef,not commuting,Ho,-563696,-1.20232e+06,7574
14291,M,45,working,education,not commuting,Ho,-564115,-1.20196e+06,1320
14292,F,41,working,industry,not commuting,Ho,-564115,-1.20196e+06,1320
14293,M,22,student,undef,not commuting,Ho,-564115,-1.20196e+06,1320
14294,F,19,working,industry,not commuting,Ho,-564115,-1.20196e+06,1320
14295,M,70,retired,undef,not commuting,Ho,-565830,-1.20221e+06,5024
14296,M,62,retired,undef,not commuting,Ho,-565878,-1.20231e+06,1994
14297,F,60,retired,undef,not commuting,Ho,-565878,-1.20231e+06,1994
14298,F,53,working,publicsector,not commuting,Ho,-564420,-1.20171e+06,3674
14299,M,56,working,education,not commuting,Ho,-564420,-1.20171e+06,3674
14300,M,30,working,it,not commuting,Ho,-564420,-1.20171e+06,3674
14301,M,78,working,industry,not commuting,Ho,-564299,-1.20321e+06,5250
14302,M,66,retired,undef,not commuting,Ho,-565745,-1.20169e+06,3199
14303,F,65,retired,undef,not commuting,Ho,-565745,-1.20169e+06,3199
14304,F,63,retired,undef,not commuting,Ho,-564317,-1.20314e+06,5205
14305,F,12,student,undef,not commuting,Ho,-563227,-1.20169e+06,2064
14306,F,17,student,undef,not commuting,Ho,-563227,-1.20169e+06,2064
14307,F,12,student,undef,not commuting,Ho,-563227,-1.20169e+06,2064
14308,M,49,working,industry,more than 90 mins,Ho,-563227,-1.20169e+06,2064
14309,M,56,working,publicsector,not commuting,Ho,-563764,-1.20269e+06,8429
14310,M,55,working,publicsector,less than 15min,Ho,-565790,-1.20225e+06,4915
14311,M,67,retired,undef,not commuting,Ho,-564356,-1.20168e+06,968
14312,M,54,working,tradeandmoto,45 to 60 mins,Ho,-564913,-1.20156e+06,3843
14313,F,53,working,industry,not commuting,Ho,-564913,-1.20156e+06,3843
14314,M,48,working,industry,not commuting,Ho,-563811,-1.20256e+06,9725
14315,M,25,working,transportation,not commuting,Ho,-563811,-1.20256e+06,9725
14316,M,28,working,industry,not commuting,Ho,-563811,-1.20256e+06,9725
14317,F,47,working,tradeandmoto,not commuting,Ho,-563811,-1.20256e+06,9725
14318,F,66,retired,undef,not commuting,Ho,-564461,-1.20299e+06,8903
14319,M,16,working,tradeandmoto,15 to 30 min,Ho,-563773,-1.20273e+06,8494
14320,M,40,at home,undef,not commuting,Ho,-563773,-1.20273e+06,8494
14321,M,10,student,undef,not commuting,Ho,-563773,-1.20273e+06,8494
14322,F,34,at home,undef,not commuting,Ho,-563773,-1.20273e+06,8494
14323,F,13,student,undef,not commuting,Ho,-563611,-1.2024e+06,7878
14324,F,73,retired,undef,not commuting,Ho,-563611,-1.2024e+06,7878
14325,F,39,at home,undef,not commuting,Ho,-563611,-1.2024e+06,7878
14326,F,46,working,industry,not commuting,Ho,-564558,-1.2016e+06,10599
14327,F,20,student,undef,not commuting,Ho,-564558,-1.2016e+06,10599
14328,M,11,student,undef,not commuting,Ho,-564558,-1.2016e+06,10599
14329,M,50,at home,undef,not commuting,Ho,-564558,-1.2016e+06,10599
14330,M,86,retired,undef,not commuting,Ho,-563681,-1.20225e+06,7500
14331,M,78,retired,undef,not commuting,Ho,-564755,-1.20176e+06,330
14332,F,100,retired,undef,not commuting,Ho,-565203,-1.2016e+06,4697
14333,F,46,working,industry,not commuting,Ho,-564138,-1.2019e+06,1783
14334,F,44,at home,undef,not commuting,Ho,-564476,-1.2028e+06,5327
14335,F,1,at home,undef,not commuting,Ho,-563754,-1.20179e+06,6943
14336,F,39,working,industry,not commuting,Ho,-563754,-1.20179e+06,6943
14337,M,34,working,industry,not commuting,Ho,-563754,-1.20179e+06,6943
14338,M,51,working,education,not commuting,Ho,-564694,-1.20174e+06,10243
14339,F,20,at home,undef,not commuting,Ho,-564694,-1.20174e+06,10243
14340,F,50,working,tradeandmoto,not commuting,Ho,-564694,-1.20174e+06,10243
14341,F,61,working,transportation,not commuting,Ho,-563575,-1.20175e+06,6546
14342,F,79,retired,undef,not commuting,Ho,-564013,-1.20228e+06,955
14343,M,75,retired,undef,not commuting,Ho,-564013,-1.20228e+06,955
14344,M,43,working,industry,15 to 30 min,Ho,-564013,-1.20228e+06,955
14345,M,71,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10050
14346,F,67,retired,undef,not commuting,Ho,-563796,-1.20251e+06,10050
14347,F,69,retired,undef,not commuting,Ho,-564021,-1.2019e+06,1294
14348,F,74,retired,undef,not commuting,Ho,-564592,-1.20135e+06,10375
14349,F,53,working,construction,not commuting,Ho,-565662,-1.20207e+06,3241
14350,M,53,at home,undef,not commuting,Ho,-565662,-1.20207e+06,3241
14351,F,78,retired,undef,not commuting,Ho,-563653,-1.2025e+06,7935
14352,M,44,working,eatinghousing,not commuting,Ho,-564435,-1.20177e+06,3690
14353,F,39,working,transportation,not commuting,Ho,-564435,-1.20177e+06,3690
14354,F,17,student,undef,not commuting,Ho,-564435,-1.20177e+06,3690
14355,F,42,at home,undef,not commuting,Ho,-564389,-1.20249e+06,7245
14356,M,46,working,industry,not commuting,Ho,-564389,-1.20249e+06,7245
14357,M,21,working,adminetc,not commuting,Ho,-564389,-1.20249e+06,7245
14358,F,22,at home,undef,not commuting,Ho,-564389,-1.20249e+06,7245
14359,F,41,working,adminetc,15 to 30 min,Ho,-564389,-1.20249e+06,7243
14360,M,37,working,industry,not commuting,Ho,-565381,-1.20158e+06,2653
14361,F,50,at home,undef,not commuting,Ho,-563697,-1.20248e+06,7798
14362,M,54,at home,undef,not commuting,Ho,-563697,-1.20248e+06,7798
14363,M,10,student,undef,not commuting,Ho,-563697,-1.20248e+06,7798
14364,F,49,working,education,not commuting,Ho,-564265,-1.20192e+06,4615
14365,M,16,student,undef,not commuting,Ho,-564265,-1.20192e+06,4615
14366,F,0,at home,undef,not commuting,Ho,-565843,-1.20173e+06,7186
14367,F,32,at home,undef,not commuting,Ho,-565843,-1.20173e+06,7186
14368,M,37,working,agriculture,not commuting,Ho,-565843,-1.20173e+06,7186
14369,F,46,working,industry,not commuting,Ho,-563513,-1.20181e+06,10501
14370,M,58,working,transportation,not commuting,Ho,-565662,-1.20207e+06,3243
14371,F,64,retired,undef,not commuting,Ho,-565662,-1.20207e+06,3243
14372,M,1,at home,undef,not commuting,Ho,-565453,-1.2021e+06,6891
14373,F,54,working,agriculture,not commuting,Ho,-565453,-1.2021e+06,6891
14374,M,60,retired,undef,not commuting,Ho,-565453,-1.2021e+06,6891
14375,F,32,working,it,not commuting,Ho,-565453,-1.2021e+06,6891
14376,M,4,at home,undef,not commuting,Ho,-565453,-1.2021e+06,6891
14377,M,30,working,tradeandmoto,not commuting,Ho,-565453,-1.2021e+06,6891
14378,F,53,at home,undef,not commuting,Ho,-564550,-1.20217e+06,1164
14379,M,56,retired,undef,not commuting,Ho,-564056,-1.20263e+06,801
14380,F,35,working,transportation,15 to 30 min,Ho,-565670,-1.20178e+06,2951
14381,M,14,student,undef,not commuting,Ho,-565670,-1.20178e+06,2951
14382,M,37,working,publicsector,not commuting,Ho,-565670,-1.20178e+06,2951
14383,F,4,at home,undef,not commuting,Ho,-565670,-1.20178e+06,2951
14384,M,59,retired,undef,not commuting,Ho,-563513,-1.20181e+06,10470
14385,F,58,retired,undef,not commuting,Ho,-563513,-1.20181e+06,10470
14386,F,63,retired,undef,not commuting,Ho,-562552,-1.20153e+06,9745
14387,F,57,working,eatinghousing,not commuting,Ho,-563665,-1.20195e+06,6352
14388,M,50,working,industry,30 to 45 mins,Ho,-563665,-1.20195e+06,6352
14389,M,60,retired,undef,not commuting,Ho,-563665,-1.20195e+06,6352
14390,M,26,working,industry,not commuting,Ho,-564421,-1.20221e+06,705
14391,F,28,working,industry,not commuting,Ho,-564421,-1.20221e+06,705
14392,F,12,student,undef,not commuting,Ho,-565453,-1.2021e+06,6887
14393,F,35,working,adminetc,not commuting,Ho,-565453,-1.2021e+06,6887
14394,M,23,working,publicsector,not commuting,Ho,-564281,-1.20173e+06,4668
14395,F,24,at home,undef,not commuting,Ho,-564281,-1.20173e+06,4668
14396,F,0,at home,undef,not commuting,Ho,-564281,-1.20173e+06,4668
14397,F,63,working,agriculture,not commuting,Ho,-563414,-1.20148e+06,6172
14398,M,23,working,industry,not commuting,Ho,-563414,-1.20148e+06,6172
14399,F,42,at home,undef,not commuting,Ho,-563414,-1.20148e+06,6172
14400,M,34,working,tradeandmoto,not commuting,Ho,-563723,-1.20205e+06,6607
14401,M,43,working,eatinghousing,not commuting,Ho,-563665,-1.20195e+06,6376
14402,F,66,retired,undef,not commuting,Ho,-563700,-1.20264e+06,8282
14403,M,71,retired,undef,not commuting,Ho,-563700,-1.20264e+06,8282
14404,F,43,working,banks,not commuting,Ho,-564268,-1.20254e+06,466
14405,F,22,at home,undef,not commuting,Ho,-563826,-1.20274e+06,8550
14406,F,46,working,adminetc,not commuting,Ho,-563826,-1.20274e+06,8550
14407,F,53,working,industry,not commuting,Ho,-564444,-1.20222e+06,3085
14408,M,56,retired,undef,not commuting,Ho,-564444,-1.20222e+06,3085
14409,F,56,working,adminetc,not commuting,Ho,-564444,-1.20222e+06,3088
14410,M,19,student,undef,15 to 30 min,Ho,-564444,-1.20222e+06,3088
14411,M,55,working,tradeandmoto,not commuting,Ho,-564444,-1.20222e+06,3088
14412,F,59,working,education,not commuting,Ho,-563915,-1.2027e+06,9664
14413,F,39,at home,undef,not commuting,Ho,-563915,-1.2027e+06,9664
14414,M,62,retired,undef,not commuting,Ho,-563915,-1.2027e+06,9664
14415,M,18,student,undef,not commuting,Ho,-563378,-1.20159e+06,5947
14416,M,23,student,undef,not commuting,Ho,-563378,-1.20159e+06,5947
14417,F,42,at home,undef,not commuting,Ho,-563378,-1.20159e+06,5947
14418,F,61,retired,undef,not commuting,Ho,-564447,-1.203e+06,8934
14419,M,55,working,education,not commuting,Ho,-563938,-1.20204e+06,1826
14420,M,72,retired,undef,not commuting,Ho,-564410,-1.20182e+06,2126
14421,F,66,retired,undef,not commuting,Ho,-564410,-1.20182e+06,2126
14422,F,4,at home,undef,not commuting,Ho,-563919,-1.20235e+06,616
14423,F,35,at home,undef,not commuting,Ho,-563919,-1.20235e+06,616
14424,M,34,working,industry,not commuting,Ho,-563919,-1.20235e+06,616
14425,F,75,retired,undef,not commuting,Ho,-563764,-1.20269e+06,8428
14426,M,64,working,industry,not commuting,Ho,-564628,-1.20269e+06,7090
14427,F,62,retired,undef,not commuting,Ho,-564628,-1.20269e+06,7090
14428,F,75,retired,undef,not commuting,Ho,-564550,-1.20217e+06,1165
14429,M,21,at home,undef,not commuting,Ho,-564550,-1.20217e+06,1165
14430,M,53,at home,undef,not commuting,Ho,-564550,-1.20217e+06,1165
14431,F,50,at home,undef,not commuting,Ho,-564550,-1.20217e+06,1165
14432,F,34,at home,undef,not commuting,Ho,-564558,-1.2016e+06,10602
14433,M,31,at home,undef,not commuting,Ho,-564558,-1.2016e+06,10602
14434,F,2,at home,undef,not commuting,Ho,-564558,-1.2016e+06,10602
14435,M,25,working,adminetc,not commuting,Ho,-564114,-1.20273e+06,3662
14436,M,17,student,undef,60 to 90 mins,Ho,-563696,-1.20232e+06,7563
14437,M,48,working,industry,not commuting,Ho,-563696,-1.20232e+06,7563
14438,F,22,at home,undef,not commuting,Ho,-563696,-1.20232e+06,7563
14439,M,20,working,transportation,not commuting,Ho,-563696,-1.20232e+06,7563
14440,F,43,working,industry,not commuting,Ho,-563696,-1.20232e+06,7563
14441,F,15,working,transportation,not commuting,Ho,-563521,-1.20176e+06,5569
14442,M,40,at home,undef,not commuting,Ho,-563521,-1.20176e+06,5569
14443,F,38,working,adminetc,less than 15min,Ho,-563521,-1.20176e+06,5569
14444,M,20,student,undef,not commuting,Ho,-563521,-1.20176e+06,5569
14445,F,18,student,undef,60 to 90 mins,Ho,-564564,-1.20289e+06,756
14446,F,38,working,tradeandmoto,not commuting,Ho,-564564,-1.20289e+06,756
14447,M,60,retired,undef,not commuting,Ho,-564447,-1.203e+06,8924
14448,F,59,working,industry,not commuting,Ho,-564447,-1.203e+06,8924
14449,F,53,working,publicsector,60 to 90 mins,Ho,-563521,-1.20176e+06,5633
14450,M,32,at home,undef,not commuting,Ho,-564628,-1.20269e+06,7082
14451,M,31,working,health,not commuting,Ho,-564778,-1.20139e+06,5059
14452,M,54,at home,undef,not commuting,Ho,-563414,-1.20148e+06,6168
14453,M,22,at home,undef,not commuting,Ho,-563414,-1.20148e+06,6168
14454,F,51,working,construction,not commuting,Ho,-563414,-1.20148e+06,6168
14455,F,24,at home,undef,not commuting,Ho,-563414,-1.20148e+06,6168
14456,M,71,retired,undef,not commuting,Ho,-563827,-1.20261e+06,9884
14457,F,56,retired,undef,not commuting,Ho,-563827,-1.20261e+06,9884
14458,M,57,working,education,not commuting,Ho,-565790,-1.20225e+06,4939
14459,M,22,at home,undef,not commuting,Ho,-563472,-1.20175e+06,5701
14460,F,82,retired,undef,not commuting,Ho,-563472,-1.20175e+06,5701
14461,F,58,working,industry,not commuting,Ho,-563472,-1.20175e+06,5701
